idencuesta,ola,social_trust,trust_nb,clase,m0_sexo,m0_edad,age10,swb,employed,couple,t02_01
3301073,3,0,0,2,2,62,1.2059624775122075,0,1,0,4
3301093,3,0,0,3,2,60,1.0059624775122074,1,0,0,2
3301103,3,0,0,3,2,50,0.005962477512207442,0,0,0,3
3301111,3,0,1,3,2,46,-0.39403752248779256,0,1,0,4
3301122,3,1,1,3,1,55,0.5059624775122075,0,1,0,4
3301143,3,0,1,1,2,53,0.30596247751220745,0,1,0,4
3301173,3,0,1,3,2,56,0.6059624775122074,0,1,0,5
3301191,3,0,0,3,2,57,0.7059624775122074,0,0,0,5
3301202,3,0,0,3,1,57,0.7059624775122074,0,0,1,4
3301212,3,0,0,1,2,29,-2.0940375224877927,0,0,1,3
3301221,3,0,0,1,2,48,-0.19403752248779255,0,0,1,2
3301232,3,0,0,1,2,63,1.3059624775122074,0,1,1,3
3301233,3,0,0,3,1,45,-0.49403752248779254,0,1,1,3
3301241,3,0,0,1,2,53,0.30596247751220745,0,1,1,4
3301252,3,0,0,1,2,65,1.5059624775122074,0,0,1,4
3301253,3,0,0,2,1,55,0.5059624775122075,0,1,1,4
4101021,3,1,1,3,2,41,-0.8940375224877926,0,1,0,4
4101032,3,0,1,3,1,70,2.0059624775122074,0,1,1,4
4101034,3,0,0,1,2,62,1.2059624775122075,0,0,1,2
4101042,3,1,0,3,2,45,-0.49403752248779254,0,0,0,4
4101044,3,0,1,1,2,46,-0.39403752248779256,0,1,0,5
4101053,3,0,1,3,2,29,-2.0940375224877927,0,1,0,4
4101055,3,0,0,3,2,37,-1.2940375224877925,0,1,0,5
4101057,3,0,1,1,2,68,1.8059624775122074,1,0,1,5
4101065,3,0,1,3,2,44,-0.5940375224877925,0,0,1,5
4101111,3,0,0,1,1,58,0.8059624775122074,0,1,1,3
4101113,3,0,0,3,1,69,1.9059624775122075,1,1,0,4
4101134,3,0,1,1,2,31,-1.8940375224877926,0,0,1,2
4101141,3,0,0,3,2,46,-0.39403752248779256,0,1,1,3
4102051,3,0,1,3,2,63,1.3059624775122074,1,1,1,5
4102052,3,0,1,1,2,57,0.7059624775122074,0,1,1,5
4102055,3,0,0,3,2,45,-0.49403752248779254,0,1,0,2
4102082,3,0,1,3,1,41,-0.8940375224877926,0,1,1,2
4102083,3,0,0,1,2,69,1.9059624775122075,0,0,1,3
4102091,3,1,0,3,1,24,-2.5940375224877927,0,1,0,3
4102102,3,0,0,2,1,35,-1.4940375224877926,0,1,1,4
4102121,3,0,1,2,1,54,0.40596247751220743,0,1,1,4
4106011,3,0,1,1,2,66,1.6059624775122074,0,0,0,5
4106022,3,0,0,3,2,67,1.7059624775122075,0,0,1,4
4106023,3,0,1,2,2,33,-1.6940375224877926,0,1,1,4
4106025,3,0,0,3,2,50,0.005962477512207442,0,1,0,4
4106032,3,0,0,3,2,32,-1.7940375224877925,0,0,1,4
4106062,3,1,1,3,2,60,1.0059624775122074,0,1,1,4
4106063,3,1,1,3,2,26,-2.3940375224877926,0,1,1,5
4106065,3,1,1,3,1,55,0.5059624775122075,0,1,1,4
4106071,3,0,1,3,1,56,0.6059624775122074,0,1,0,4
4106083,3,0,1,1,2,70,2.0059624775122074,0,0,0,5
4106094,3,1,1,2,1,62,1.2059624775122075,0,1,1,5
4106103,3,0,1,1,2,48,-0.19403752248779255,0,1,1,5
4106111,3,0,1,3,2,60,1.0059624775122074,0,1,0,5
4106112,3,1,1,3,2,36,-1.3940375224877926,0,1,0,5
4106113,3,0,1,1,2,77,2.7059624775122075,1,0,1,5
4204011,3,0,0,3,2,36,-1.3940375224877926,0,1,0,4
4204021,3,1,0,1,1,63,1.3059624775122074,0,0,1,3
4204023,3,0,1,3,2,53,0.30596247751220745,0,1,0,4
4204031,3,0,1,3,2,64,1.4059624775122075,0,0,1,4
4204063,3,0,0,1,2,50,0.005962477512207442,0,0,0,4
4204081,3,1,1,1,2,54,0.40596247751220743,0,0,1,4
4204082,3,0,0,2,2,47,-0.2940375224877926,0,1,0,2
4204093,3,0,1,1,2,76,2.6059624775122074,0,0,1,4
4204103,3,0,0,1,1,61,1.1059624775122074,0,1,1,4
4204113,3,0,1,3,1,61,1.1059624775122074,0,1,1,1
4301022,3,0,0,1,2,44,-0.5940375224877925,0,0,1,4
4301023,3,0,1,3,2,34,-1.5940375224877925,0,1,1,5
4301061,3,0,1,2,1,56,0.6059624775122074,0,1,1,4
4301071,3,0,1,2,1,46,-0.39403752248779256,0,1,0,4
4301081,3,0,1,3,2,49,-0.09403752248779255,0,0,1,5
4301082,3,0,1,1,2,41,-0.8940375224877926,0,1,1,2
4301083,3,0,1,3,2,47,-0.2940375224877926,0,1,0,4
4301091,3,0,0,3,1,36,-1.3940375224877926,1,0,0,1
4301092,3,0,0,3,2,43,-0.6940375224877926,0,0,1,2
4301122,3,0,1,3,2,34,-1.5940375224877925,1,1,1,5
4301141,3,0,0,1,2,37,-1.2940375224877925,1,1,1,4
4301143,3,0,1,3,2,38,-1.1940375224877926,0,1,1,5
4301162,3,0,1,3,1,53,0.30596247751220745,0,1,1,4
4301164,3,0,0,3,2,39,-1.0940375224877925,0,0,1,4
4301171,3,0,0,3,1,59,0.9059624775122075,0,1,0,4
4301173,3,0,0,3,2,22,-2.7940375224877925,0,1,0,2
4301182,3,0,1,1,2,38,-1.1940375224877926,0,1,1,3
4301201,3,0,1,1,2,56,0.6059624775122074,0,0,0,4
4301211,3,0,0,1,2,55,0.5059624775122075,0,0,1,4
4301213,3,0,0,1,2,65,1.5059624775122074,0,0,1,4
4301221,3,0,1,3,2,46,-0.39403752248779256,0,0,0,4
4301223,3,0,0,3,2,38,-1.1940375224877926,0,0,0,4
4301233,3,0,1,3,2,53,0.30596247751220745,0,0,0,4
4301251,3,0,1,3,2,47,-0.2940375224877926,0,0,1,4
4301252,3,0,0,3,2,57,0.7059624775122074,0,1,1,4
5101014,3,0,1,3,1,23,-2.6940375224877924,0,0,0,4
5101021,3,0,1,3,1,38,-1.1940375224877926,1,1,1,4
5101035,3,0,1,3,2,57,0.7059624775122074,0,1,0,4
5101053,3,0,1,3,1,66,1.6059624775122074,0,1,1,4
5101055,3,0,1,3,1,35,-1.4940375224877926,0,1,0,4
5101062,3,1,1,1,1,46,-0.39403752248779256,0,1,1,4
5101064,3,0,0,1,2,50,0.005962477512207442,0,1,0,2
5101066,3,0,1,1,2,29,-2.0940375224877927,0,1,1,4
5101067,3,0,1,3,2,59,0.9059624775122075,0,1,0,4
5101072,3,0,0,3,1,36,-1.3940375224877926,0,0,0,2
5101075,3,0,1,3,2,56,0.6059624775122074,0,1,0,4
5101094,3,0,1,3,2,55,0.5059624775122075,0,1,0,4
5101095,3,0,1,3,2,58,0.8059624775122074,0,1,0,4
5101103,3,0,1,1,1,62,1.2059624775122075,0,0,0,4
5101105,3,0,0,3,1,65,1.5059624775122074,1,0,1,4
5101112,3,0,1,1,2,76,2.6059624775122074,0,0,0,4
5101117,3,0,1,1,2,37,-1.2940375224877925,0,0,1,5
5101123,3,0,1,1,2,75,2.5059624775122074,0,0,0,5
5101125,3,0,1,3,2,55,0.5059624775122075,0,1,1,4
5101126,3,0,1,3,2,40,-0.9940375224877925,0,1,1,4
5101131,3,0,0,1,2,68,1.8059624775122074,0,0,1,4
5101136,3,0,1,1,2,69,1.9059624775122075,0,0,0,4
5101151,3,0,0,1,2,51,0.10596247751220744,0,0,0,2
5101153,3,0,1,3,2,49,-0.09403752248779255,0,0,0,4
5101154,3,0,0,3,2,32,-1.7940375224877925,0,1,0,2
5101161,3,0,1,3,2,36,-1.3940375224877926,0,0,0,4
5101162,3,0,1,1,2,68,1.8059624775122074,0,0,1,3
5101174,3,0,0,1,2,64,1.4059624775122075,1,0,0,3
5101182,3,0,1,3,1,22,-2.7940375224877925,0,0,0,4
5101194,3,0,0,2,2,21,-2.8940375224877926,0,0,0,5
5101196,3,0,0,1,2,25,-2.4940375224877926,0,0,0,3
5101197,3,0,0,1,2,26,-2.3940375224877926,0,0,0,2
5101201,3,0,0,3,1,55,0.5059624775122075,1,1,0,3
5101204,3,0,0,1,2,73,2.3059624775122076,0,0,0,3
5101206,3,0,0,3,1,44,-0.5940375224877925,0,1,1,2
5101207,3,0,0,1,2,28,-2.1940375224877924,0,1,0,3
5101215,3,0,1,1,2,36,-1.3940375224877926,0,0,1,4
5101221,3,0,1,3,1,66,1.6059624775122074,0,1,1,4
5101222,3,0,1,3,1,59,0.9059624775122075,1,1,1,4
5101224,3,0,0,2,2,39,-1.0940375224877925,0,1,1,3
5101226,3,0,0,3,2,28,-2.1940375224877924,0,0,0,1
5101251,3,0,0,3,2,43,-0.6940375224877926,0,1,0,1
5101252,3,0,1,3,2,24,-2.5940375224877927,1,0,0,4
5101253,3,0,1,3,2,36,-1.3940375224877926,0,0,0,4
5101261,3,0,1,3,2,37,-1.2940375224877925,0,1,0,4
5101291,3,1,0,3,1,61,1.1059624775122074,1,1,1,5
5101303,3,1,1,3,2,37,-1.2940375224877925,0,0,0,4
5101341,3,0,0,3,2,30,-1.9940375224877926,0,0,1,4
5101343,3,1,0,3,1,49,-0.09403752248779255,1,1,0,4
5101362,3,0,1,3,1,47,-0.2940375224877926,0,1,0,4
5101371,3,0,0,2,1,34,-1.5940375224877925,0,1,1,3
5101372,3,0,1,3,2,34,-1.5940375224877925,1,0,1,4
5101393,3,0,0,3,2,57,0.7059624775122074,0,1,0,4
5101403,3,0,1,3,1,29,-2.0940375224877927,1,0,0,4
5101404,3,0,1,1,2,56,0.6059624775122074,0,1,0,4
5101411,3,0,1,3,1,33,-1.6940375224877926,0,1,1,4
5101422,3,0,1,3,2,37,-1.2940375224877925,1,1,1,4
5101443,3,0,0,3,1,60,1.0059624775122074,1,0,1,2
5101453,3,0,0,3,2,30,-1.9940375224877926,1,1,1,5
5101462,3,0,0,3,2,51,0.10596247751220744,1,1,1,4
5101463,3,0,1,3,2,31,-1.8940375224877926,0,1,1,4
5101465,3,0,1,3,1,69,1.9059624775122075,0,0,1,5
5101472,3,0,0,1,2,38,-1.1940375224877926,0,0,1,3
5101482,3,0,1,3,2,56,0.6059624775122074,0,1,1,4
5101484,3,0,1,1,2,43,-0.6940375224877926,0,1,0,4
5101485,3,0,1,3,1,55,0.5059624775122075,0,1,0,3
5101486,3,0,1,3,1,26,-2.3940375224877926,0,0,0,4
5101491,3,0,0,1,2,73,2.3059624775122076,0,0,0,4
5101492,3,0,0,3,2,63,1.3059624775122074,0,0,1,4
5101494,3,0,1,3,1,21,-2.8940375224877926,0,0,0,4
5101495,3,0,1,3,1,54,0.40596247751220743,0,1,0,4
5101501,3,0,0,1,1,77,2.7059624775122075,0,0,0,4
5101507,3,0,1,3,1,72,2.2059624775122075,1,0,1,4
5101513,3,0,0,3,2,44,-0.5940375224877925,0,1,0,3
5101515,3,0,0,2,2,39,-1.0940375224877925,0,0,0,2
5101521,3,0,0,3,1,56,0.6059624775122074,0,1,1,4
5101523,3,0,1,3,1,37,-1.2940375224877925,0,1,0,4
5101525,3,0,0,3,2,31,-1.8940375224877926,0,1,0,2
5101531,3,0,0,3,2,25,-2.4940375224877926,0,0,1,1
5101533,3,1,0,3,2,27,-2.2940375224877925,0,0,0,4
5101536,3,0,0,3,2,25,-2.4940375224877926,0,0,1,2
5103031,3,0,1,3,1,45,-0.49403752248779254,0,1,0,4
5103033,3,0,0,3,1,44,-0.5940375224877925,0,1,1,4
5103038,3,0,1,3,2,23,-2.6940375224877924,0,0,0,4
5109013,3,0,1,1,2,65,1.5059624775122074,1,1,0,5
5109033,3,1,1,2,1,59,0.9059624775122075,0,1,1,5
5109034,3,0,1,3,1,57,0.7059624775122074,0,1,0,4
5109051,3,0,1,3,1,49,-0.09403752248779255,0,1,0,5
5109052,3,0,0,3,2,26,-2.3940375224877926,0,0,0,4
5109057,3,0,1,2,2,30,-1.9940375224877926,0,1,1,5
5109103,3,0,0,3,2,46,-0.39403752248779256,0,1,0,3
5109114,3,0,0,3,1,68,1.8059624775122074,0,0,1,2
5109115,3,0,1,1,2,61,1.1059624775122074,0,1,0,5
5109124,3,0,1,2,1,53,0.30596247751220745,0,1,0,4
5109125,3,0,0,3,2,47,-0.2940375224877926,0,1,0,3
5109142,3,0,0,3,1,55,0.5059624775122075,0,1,0,4
5109151,3,0,1,1,2,61,1.1059624775122074,0,1,0,4
5109152,3,0,1,1,2,39,-1.0940375224877925,0,0,0,4
5109153,3,0,0,1,2,36,-1.3940375224877926,0,1,0,2
5109155,3,0,0,3,1,35,-1.4940375224877926,0,1,0,2
5109178,3,0,1,3,2,24,-2.5940375224877927,0,0,0,4
5109203,3,0,1,1,2,52,0.20596247751220745,0,1,0,4
5109205,3,0,1,3,2,61,1.1059624775122074,1,0,1,4
5109226,3,0,1,3,2,46,-0.39403752248779256,0,1,0,5
5109227,3,0,0,3,1,49,-0.09403752248779255,0,1,0,5
5109241,3,0,1,3,1,52,0.20596247751220745,0,0,0,5
5109242,3,0,0,3,2,57,0.7059624775122074,0,1,0,4
5109254,3,0,0,3,2,65,1.5059624775122074,0,0,0,2
5109255,3,0,0,2,2,36,-1.3940375224877926,0,1,0,1
5109256,3,0,1,1,2,30,-1.9940375224877926,1,1,0,4
5109261,3,0,1,1,2,52,0.20596247751220745,1,0,0,5
5109282,3,0,0,3,1,26,-2.3940375224877926,0,1,0,4
5109284,3,0,0,2,2,24,-2.5940375224877927,1,0,0,4
5109285,3,0,0,3,2,35,-1.4940375224877926,0,0,0,4
5109286,3,0,0,3,2,52,0.20596247751220745,1,1,0,1
5109293,3,0,1,1,2,75,2.5059624775122074,0,0,1,4
5109294,3,0,1,3,1,69,1.9059624775122075,1,0,1,4
5109295,3,0,0,3,2,41,-0.8940375224877926,0,0,1,4
5109302,3,0,1,3,2,58,0.8059624775122074,0,1,0,2
5109303,3,0,1,1,2,68,1.8059624775122074,0,0,0,5
5109305,3,0,0,3,2,27,-2.2940375224877925,0,1,0,3
5109314,3,0,1,1,2,50,0.005962477512207442,0,1,0,4
5109315,3,0,1,3,2,35,-1.4940375224877926,0,1,0,4
5109331,3,0,1,1,2,48,-0.19403752248779255,1,0,0,5
5109336,3,1,1,3,2,28,-2.1940375224877924,0,0,0,4
5109337,3,0,1,1,2,55,0.5059624775122075,1,1,0,4
5109341,3,0,0,1,2,24,-2.5940375224877927,0,0,0,4
5109342,3,0,0,1,2,45,-0.49403752248779254,0,1,1,4
5109343,3,0,0,3,2,37,-1.2940375224877925,0,1,0,4
5109344,3,0,0,3,1,65,1.5059624775122074,0,1,1,2
5109346,3,0,0,3,1,37,-1.2940375224877925,0,1,0,3
5109354,3,0,1,3,1,51,0.10596247751220744,0,1,1,4
5109363,3,0,0,1,2,73,2.3059624775122076,1,0,0,5
5109375,3,0,1,3,1,61,1.1059624775122074,0,1,1,4
5109392,3,0,1,2,2,51,0.10596247751220744,0,1,0,5
5109393,3,0,1,3,1,51,0.10596247751220744,1,0,0,3
5109394,3,0,1,3,1,31,-1.8940375224877926,0,1,1,4
5109397,3,0,0,3,2,29,-2.0940375224877927,0,1,0,2
5402011,3,0,0,3,2,48,-0.19403752248779255,0,0,1,2
5402021,3,0,1,3,2,68,1.8059624775122074,0,1,0,4
5402023,3,1,0,3,2,45,-0.49403752248779254,0,0,0,4
5402041,3,0,1,1,1,71,2.1059624775122074,0,1,1,5
5402051,3,0,1,1,2,52,0.20596247751220745,0,1,0,4
5402053,3,1,1,3,1,28,-2.1940375224877924,0,1,0,4
5402071,3,0,1,3,2,56,0.6059624775122074,0,1,0,5
5402073,3,0,0,2,2,47,-0.2940375224877926,0,1,0,5
5402081,3,0,0,3,2,57,0.7059624775122074,0,1,1,4
5402101,3,0,1,1,2,68,1.8059624775122074,1,0,0,4
5402103,3,0,0,3,2,49,-0.09403752248779255,0,0,1,5
5701032,3,0,0,3,1,51,0.10596247751220744,0,1,0,4
5701042,3,0,0,1,2,64,1.4059624775122075,0,0,1,4
5701043,3,0,1,3,1,67,1.7059624775122075,0,1,1,4
5701063,3,0,1,1,1,70,2.0059624775122074,1,1,1,5
5701122,3,0,0,1,2,58,0.8059624775122074,0,1,0,4
5701191,3,0,0,2,1,56,0.6059624775122074,1,1,1,4
5701192,3,0,1,1,1,55,0.5059624775122075,0,1,1,4
5701233,3,0,0,3,2,27,-2.2940375224877925,0,1,1,4
5801022,3,0,0,3,1,75,2.5059624775122074,0,1,1,5
5801023,3,0,0,2,2,62,1.2059624775122075,0,0,1,5
5801032,3,0,0,3,2,37,-1.2940375224877925,0,1,1,4
5801035,3,0,1,1,2,58,0.8059624775122074,1,0,1,5
5801042,3,0,1,3,2,62,1.2059624775122075,0,0,1,5
5801051,3,0,1,3,2,47,-0.2940375224877926,1,1,0,5
5801062,3,0,0,3,1,31,-1.8940375224877926,0,0,0,3
5801081,3,0,1,1,2,63,1.3059624775122074,0,1,0,5
5801082,3,0,0,3,1,34,-1.5940375224877925,1,1,0,3
5801094,3,0,0,1,2,76,2.6059624775122074,0,0,1,5
5801096,3,0,0,1,2,74,2.4059624775122073,1,0,1,5
5801102,3,0,0,3,2,67,1.7059624775122075,0,0,0,4
5801104,3,0,1,3,2,42,-0.7940375224877926,0,1,0,5
5801106,3,0,1,3,2,47,-0.2940375224877926,0,1,0,4
5801111,3,0,0,3,2,70,2.0059624775122074,0,0,1,4
5801131,3,0,0,3,1,74,2.4059624775122073,0,0,1,5
5801143,3,0,1,3,2,58,0.8059624775122074,1,1,1,5
5801154,3,0,1,3,2,43,-0.6940375224877926,0,1,1,4
5801155,3,0,0,3,2,54,0.40596247751220743,0,1,0,4
5804011,3,0,0,3,2,31,-1.8940375224877926,0,1,0,2
5804017,3,0,1,1,2,63,1.3059624775122074,1,0,1,4
5804021,3,0,1,1,2,55,0.5059624775122075,1,1,1,5
5804023,3,0,0,3,2,56,0.6059624775122074,1,0,0,1
5804025,3,0,1,3,2,48,-0.19403752248779255,1,1,0,2
5804031,3,0,1,2,1,59,0.9059624775122075,1,1,0,5
5804056,3,0,1,3,1,44,-0.5940375224877925,1,1,1,5
5804062,3,0,0,3,2,67,1.7059624775122075,0,0,0,1
5804063,3,0,0,3,2,50,0.005962477512207442,1,0,1,4
5804065,3,0,0,3,1,61,1.1059624775122074,0,1,0,3
5804077,3,0,1,3,2,49,-0.09403752248779255,0,1,0,4
5804083,3,0,1,3,1,64,1.4059624775122075,0,1,0,5
5804091,3,0,1,1,1,75,2.5059624775122074,1,0,1,5
5804093,3,0,0,3,2,29,-2.0940375224877927,1,0,1,3
5804101,3,0,0,2,2,41,-0.8940375224877926,0,1,0,2
5804102,3,0,0,3,2,38,-1.1940375224877926,0,0,0,3
5804104,3,0,0,3,1,50,0.005962477512207442,0,1,1,3
5804105,3,0,0,1,2,57,0.7059624775122074,0,0,1,4
5804111,3,0,0,3,2,54,0.40596247751220743,0,0,1,3
5804124,3,0,1,3,2,43,-0.6940375224877926,0,1,0,5
5804125,3,0,0,3,1,57,0.7059624775122074,1,0,1,4
6101013,3,0,1,1,2,76,2.6059624775122074,0,0,0,4
6101014,3,0,0,1,2,70,2.0059624775122074,0,0,0,4
6101017,3,0,1,2,1,40,-0.9940375224877925,0,1,0,3
6101035,3,0,1,3,2,68,1.8059624775122074,0,0,0,3
6101051,3,0,0,3,1,62,1.2059624775122075,0,1,0,2
6101052,3,0,0,3,1,33,-1.6940375224877926,0,1,1,2
6101062,3,0,0,3,1,45,-0.49403752248779254,0,1,0,4
6101064,3,0,0,3,2,66,1.6059624775122074,0,0,0,4
6101081,3,0,1,3,1,51,0.10596247751220744,0,1,1,4
6101094,3,0,0,3,1,54,0.40596247751220743,0,1,0,4
6101101,3,0,1,3,2,33,-1.6940375224877926,1,1,0,5
6101105,3,1,1,3,1,53,0.30596247751220745,0,1,1,4
6101112,3,0,0,3,2,48,-0.19403752248779255,0,1,0,3
6101115,3,0,0,3,2,48,-0.19403752248779255,0,1,1,3
6101122,3,0,0,1,2,60,1.0059624775122074,0,1,0,4
6101152,3,0,1,1,2,63,1.3059624775122074,0,0,1,5
6101154,3,0,0,1,1,50,0.005962477512207442,1,0,0,4
6101171,3,0,1,3,1,46,-0.39403752248779256,0,1,1,4
6101194,3,0,0,3,1,56,0.6059624775122074,0,1,1,3
6105011,3,0,0,3,2,20,-2.9940375224877926,0,1,0,4
6105032,3,0,0,1,1,56,0.6059624775122074,1,1,1,4
6105033,3,0,1,1,2,47,-0.2940375224877926,0,0,1,4
6105042,3,0,0,3,2,32,-1.7940375224877925,1,0,1,3
6105044,3,0,0,1,2,51,0.10596247751220744,0,1,0,3
6105071,3,0,0,3,2,20,-2.9940375224877926,1,0,0,4
6105072,3,0,0,1,2,45,-0.49403752248779254,0,1,0,4
6105074,3,0,0,2,1,29,-2.0940375224877927,0,1,1,4
6105092,3,0,0,3,2,52,0.20596247751220745,0,1,1,3
6105103,3,0,0,1,2,60,1.0059624775122074,1,1,0,2
6108012,3,0,0,3,1,34,-1.5940375224877925,1,1,1,4
6108031,3,0,1,3,2,27,-2.2940375224877925,0,0,0,4
6111011,3,0,0,1,2,56,0.6059624775122074,0,1,1,4
6111013,3,0,1,1,2,47,-0.2940375224877926,1,1,1,5
6310012,3,0,1,3,2,46,-0.39403752248779256,0,1,1,3
6310013,3,0,1,3,2,26,-2.3940375224877926,1,0,1,4
6310021,3,0,1,3,2,62,1.2059624775122075,1,0,1,5
6310032,3,0,0,3,2,56,0.6059624775122074,0,0,0,1
6310035,3,1,1,3,2,47,-0.2940375224877926,1,1,0,4
6310051,3,0,0,3,2,28,-2.1940375224877924,1,1,1,5
6310052,3,0,1,3,2,72,2.2059624775122075,0,0,0,4
6310063,3,0,0,3,2,70,2.0059624775122074,1,0,0,4
6310064,3,0,1,3,2,55,0.5059624775122075,0,1,0,4
6310081,3,0,0,3,2,26,-2.3940375224877926,0,1,0,2
6310082,3,0,1,1,2,46,-0.39403752248779256,0,0,1,2
6310091,3,0,1,2,1,38,-1.1940375224877926,0,1,1,3
6310093,3,0,1,3,2,34,-1.5940375224877925,0,1,1,4
6310103,3,1,1,3,2,50,0.005962477512207442,1,0,1,5
6310111,3,0,0,3,2,45,-0.49403752248779254,0,1,1,2
6310112,3,0,1,1,2,54,0.40596247751220743,0,1,1,4
7101032,3,1,1,1,2,56,0.6059624775122074,1,1,0,5
7101042,3,0,0,1,1,67,1.7059624775122075,0,0,0,4
7101044,3,0,1,3,1,43,-0.6940375224877926,0,1,1,4
7101071,3,0,0,1,2,64,1.4059624775122075,0,1,1,4
7101091,3,0,0,1,2,50,0.005962477512207442,0,0,1,4
7101092,3,0,1,1,2,72,2.2059624775122075,1,0,0,5
7101113,3,0,1,3,2,76,2.6059624775122074,1,0,1,4
7101121,3,0,0,2,2,40,-0.9940375224877925,0,1,0,4
7101122,3,0,0,2,1,46,-0.39403752248779256,1,1,1,4
7101142,3,0,1,3,2,46,-0.39403752248779256,0,1,1,4
7101172,3,0,1,1,2,68,1.8059624775122074,0,0,0,5
7101181,3,1,1,3,2,26,-2.3940375224877926,0,0,0,5
7101182,3,0,1,3,2,52,0.20596247751220745,1,0,1,4
7101191,3,0,0,3,2,45,-0.49403752248779254,1,0,1,4
7101212,3,0,1,3,2,39,-1.0940375224877925,0,1,0,3
7101213,3,0,1,1,2,59,0.9059624775122075,0,0,0,4
7101232,3,0,1,1,2,26,-2.3940375224877926,0,0,0,4
7101233,3,0,1,3,1,61,1.1059624775122074,0,1,0,4
7102011,3,0,0,1,1,65,1.5059624775122074,0,1,1,5
7102031,3,0,1,3,2,70,2.0059624775122074,0,1,0,4
7102043,3,0,0,3,1,61,1.1059624775122074,0,1,1,5
7102052,3,0,1,1,1,58,0.8059624775122074,0,0,1,5
7102053,3,0,0,1,2,70,2.0059624775122074,0,0,0,3
7102072,3,0,1,3,1,52,0.20596247751220745,0,1,1,4
7102073,3,0,0,3,2,38,-1.1940375224877926,0,0,1,4
7102083,3,0,0,3,1,68,1.8059624775122074,0,0,1,4
7102092,3,0,0,1,2,52,0.20596247751220745,0,1,0,4
7102101,3,0,0,3,1,36,-1.3940375224877926,0,1,1,4
7102111,3,0,0,3,1,26,-2.3940375224877926,0,1,1,2
7102122,3,0,1,3,1,33,-1.6940375224877926,0,1,1,4
7102123,3,1,1,2,2,36,-1.3940375224877926,0,1,1,4
7102143,3,0,0,1,2,52,0.20596247751220745,0,1,0,4
7102152,3,0,1,3,2,59,0.9059624775122075,0,0,0,3
7102163,3,0,0,3,1,32,-1.7940375224877925,0,1,1,2
7102183,3,0,1,3,1,51,0.10596247751220744,0,1,0,4
7102191,3,0,1,3,1,44,-0.5940375224877925,0,1,1,4
7102201,3,0,0,3,2,36,-1.3940375224877926,0,1,1,4
7102202,3,0,0,1,2,57,0.7059624775122074,0,1,0,1
7102222,3,0,0,2,1,55,0.5059624775122075,0,1,1,4
7102231,3,0,0,1,2,58,0.8059624775122074,1,1,0,4
7102233,3,0,0,3,2,50,0.005962477512207442,0,1,1,4
7102241,3,0,0,1,2,60,1.0059624775122074,0,0,0,4
7102252,3,0,1,3,2,39,-1.0940375224877925,0,0,1,1
7105012,3,0,1,3,2,36,-1.3940375224877926,0,0,1,3
7401011,3,0,0,1,2,66,1.6059624775122074,0,1,0,5
7401012,3,0,1,3,2,56,0.6059624775122074,0,0,1,4
7401023,3,0,1,1,2,57,0.7059624775122074,1,0,1,5
7401033,3,0,0,1,2,74,2.4059624775122073,0,0,0,5
7401041,3,0,0,3,1,34,-1.5940375224877925,0,0,0,2
7401061,3,1,1,3,2,71,2.1059624775122074,0,0,0,5
7401063,3,0,0,3,2,22,-2.7940375224877925,0,1,0,3
7401082,3,0,1,3,1,60,1.0059624775122074,0,1,0,4
7401083,3,0,0,3,1,29,-2.0940375224877927,1,1,0,4
7401093,3,0,0,3,1,48,-0.19403752248779255,0,1,1,2
7401101,3,0,0,1,2,37,-1.2940375224877925,0,1,1,2
7401102,3,0,0,3,1,56,0.6059624775122074,0,1,1,2
7401111,3,0,0,3,2,24,-2.5940375224877927,0,0,0,4
7401112,3,0,1,1,2,35,-1.4940375224877926,0,1,0,5
7401131,3,0,0,1,2,50,0.005962477512207442,0,1,1,5
7401133,3,1,0,1,2,52,0.20596247751220745,0,1,0,5
7401141,3,0,1,1,1,50,0.005962477512207442,0,1,1,4
7401143,3,0,1,3,1,21,-2.8940375224877926,1,0,0,4
7401153,3,0,0,3,2,25,-2.4940375224877926,0,0,1,2
7401192,3,0,1,3,2,56,0.6059624775122074,0,1,0,5
7401211,3,0,1,1,2,53,0.30596247751220745,0,0,1,5
7401221,3,0,1,1,2,63,1.3059624775122074,0,1,0,4
7401222,3,0,1,1,2,58,0.8059624775122074,0,1,0,4
7401223,3,0,0,3,2,34,-1.5940375224877925,0,1,1,2
7401231,3,0,0,3,2,34,-1.5940375224877925,0,0,1,3
7401253,3,0,0,3,1,23,-2.6940375224877924,0,1,0,5
7401254,3,0,0,2,2,37,-1.2940375224877925,1,0,0,4
7404013,3,0,1,2,2,49,-0.09403752248779255,0,0,1,4
7404031,3,0,0,3,2,40,-0.9940375224877925,0,0,1,5
7404033,3,0,1,1,2,67,1.7059624775122075,0,0,1,4
7404062,3,0,1,3,1,32,-1.7940375224877925,0,1,0,4
7404071,3,0,1,3,2,32,-1.7940375224877925,0,1,1,4
7404073,3,0,1,1,1,69,1.9059624775122075,0,0,1,4
7404081,3,1,1,3,2,35,-1.4940375224877926,0,0,1,4
7404111,3,0,1,1,1,42,-0.7940375224877926,0,1,0,4
7404124,3,0,0,1,2,44,-0.5940375224877925,0,0,0,4
7404131,3,0,1,3,2,56,0.6059624775122074,0,1,0,5
7404132,3,0,1,3,2,61,1.1059624775122074,0,0,1,4
7404142,3,0,1,3,1,25,-2.4940375224877926,0,1,1,2
